14340	3630289.00
14370	3620529.00
14400	3597990.75
14430	3588691.50
14460	3569734.25
14490	3560194.50
14520	3540198.50
14550	3530563.50
14580	3517830.00
14610	3499239.25
14640	3492866.75
14670	3476489.75
14700	3466271.75
14730	3453332.50
14760	3443117.75
14790	3427805.25
14820	3419378.75
14850	3406733.25
14880	3398124.25
14910	3381810.25
14940	3373785.00
14970	3364450.50
15000	3351000.75
15030	3345254.50
15060	3334506.00
15090	3323804.50
15120	3311467.75
15150	3307406.50
15180	3291872.50
15210	3283731.75
15240	3278976.25
15270	3267655.75
15300	3259948.25
15330	3254170.00
15360	3245158.75
15390	3233428.50
15420	3225764.75
15450	3217222.50
15480	3211840.50
15510	11307208.00
15540	13350334.00
15570	14183930.00
15600	14682848.00
15630	15040119.00
15660	15385168.00
15690	15614801.00
15720	15792698.00
15750	16001900.00
15780	16162940.00
15810	16237677.00
15840	16457555.00
15870	16619134.00
15900	16630171.00
15930	16758406.00
15960	16958916.00
15990	16999414.00
16020	17065100.00
16050	17257850.00
16080	17236816.00
16110	17405706.00
16140	17496700.00
16170	17531648.00
16200	17647234.00
16230	17613612.00
16260	17697286.00
16290	17864600.00
16320	17881850.00
16350	17954136.00
16380	18039284.00
16410	9665626.00
16440	8251026.50
16470	7544797.00
16500	7076153.50
16530	6729782.50
16560	6471012.50
16590	6242131.50
16620	6057664.50
16650	5908970.50
16680	5768110.00
16710	5636552.00
16740	5529846.50
16770	5419801.00
16800	5322917.50
16830	5246555.00
16860	5163163.50
16890	5091271.00
16920	5019314.50
16950	4957044.00
16980	4894497.50
17010	4829601.50
17040	4781986.50
17070	4733333.50
17100	4681588.00
17130	4633043.50
17160	4590333.00
17190	4542083.00
17220	4502414.50
17250	4467207.50
17280	4432431.00
17310	4397737.50
17340	4363639.00
17370	4321166.50
17400	4292220.50
17430	4265090.50
17460	4236231.00
17490	4209505.50
17520	4176350.25
17550	4153965.00
17580	4122083.00
17610	4097380.50
17640	4072683.25
17670	4048301.50
17700	4028906.00
17730	4008350.00
17760	3981732.50
17790	3968155.75
17820	3946273.25
17850	3920786.00
17880	3900631.25
17910	3887726.25
17940	3866744.75
17970	3844783.00
18000	3832576.25
18030	3810232.50
18060	3794476.75
18090	3779670.75
18120	3761484.00
18150	3747471.50
18180	3734290.00
18210	3719419.75
18240	3705508.25
18270	3693762.25
18300	3679133.00
18330	3663465.50
18360	3647977.25
18390	3638453.50
18420	3621251.50
18450	3613883.00
18480	3595385.25
18510	3590211.25
18540	3572365.25
18570	3565695.25
18600	3554166.25
18630	3542457.00
18660	3524323.25
18690	3515429.25
18720	3507073.50
18750	3499641.50
18780	3482634.00
18810	3471423.25
18840	3465330.00
18870	3453317.50
18900	3444210.25
18930	3436926.50
18960	3422709.00
18990	3415006.00
19020	3407681.75
19050	3401746.00
19080	3392365.25
19110	12788282.00
19140	15482078.00
19170	16503215.00
19200	17046852.00
19230	17479906.00
19260	17915724.00
19290	18160458.00
19320	18383796.00
19350	18576116.00
19380	18916124.00
19410	19077278.00
19440	19172564.00
19470	19308840.00
19500	19456098.00
19530	19731908.00
19560	19838286.00
19590	19867678.00
19620	20047748.00
19650	20137198.00
19680	20287848.00
19710	20272120.00
19740	20452868.00
19770	20538376.00
19800	20603640.00
19830	20810528.00
19860	20729868.00
19890	20898894.00
19920	21014542.00
19950	20980974.00
19980	21229234.00
20010	10592923.00
20040	8965575.00
20070	8179212.50
20100	7664489.50
20130	7296120.50
20160	7002107.00
20190	6762854.00
20220	6557632.00
20250	6378433.50
20280	6220144.00
20310	6076035.00
20340	5959707.50
20370	5845767.00
20400	5739301.00
20430	5644100.00
20460	5546824.50
20490	5471132.00
20520	5387061.50
20550	5313967.50
20580	5249960.50
20610	5178531.00
20640	5119534.00
20670	5065435.50
20700	5011872.50
20730	4961434.50
20760	4904021.50
20790	4854650.50
20820	4810284.00
